sign_id,X_id,ward_no,longitude,latitude,speed_limit,volume,speed_bin,no_camera_in_radius,prob_high_speed
23,208,12,-79.26318832794205,43.76784632001072,60,83,"[100,)",FALSE,0.23205783595331012
719,208,18,-79.61072667764967,43.66342149064876,40,87,"[85,90)",FALSE,0.2735045649576932
659,165,18,-79.33587254259037,43.78886650986969,30,36,"[60,65)",FALSE,0.2735045649576932
667,12,19,-79.42496304091765,43.636993903294204,50,95,"[100,)",FALSE,0.1704713825136423
659,240,14,-79.51609788880451,43.79595926324836,60,29,"[40,45)",FALSE,0.2189563052263111
302,162,12,-79.29083448237508,43.74754783599637,50,20,"[55,60)",TRUE,0.23205783595331012
659,376,9,-79.33761412892491,43.74340237146243,50,18,"[20,25)",FALSE,0.2898721339181065
164,403,19,-79.40240173687926,43.71665665577166,60,17,"[5,10)",FALSE,0.1704713825136423
302,240,9,-79.57324724138016,43.79041906697675,50,70,"[85,90)",FALSE,0.2898721339181065
667,403,3,-79.21253174223239,43.742013150500135,50,64,"[55,60)",TRUE,0.1690231145825237
667,12,23,-79.0628384397016,43.60977264661342,50,19,"[100,)",TRUE,0.20431941663846373
978,319,23,-79.64742215785664,43.621849014377226,60,11,"[45,50)",FALSE,0.20431941663846373
659,338,25,-79.00069574774243,43.715293048461895,40,3,"[80,85)",FALSE,0.10599813573062421
2622,319,8,-79.242221602879,43.707514380849894,30,1,"[45,50)",FALSE,0.13440989600494505
302,387,20,-79.00490255147452,43.75189720792696,50,73,"[85,90)",FALSE,0.17796507151797414
950,84,5,-79.34003063151613,43.72193551682867,30,96,"[50,55)",FALSE,0.2390534340403974
2611,165,12,-79.02747608014616,43.76313445903361,40,14,"[10,15)",TRUE,0.23205783595331012
2622,84,7,-79.18467325743987,43.60425291270949,30,49,"[80,85)",FALSE,0.16900317068211734
2194,116,19,-79.09545817896723,43.74032311402261,50,36,"[80,85)",FALSE,0.1704713825136423
23,376,21,-79.01342900766758,43.64355816855095,30,71,"[80,85)",TRUE,0.17609285484068096
488,146,25,-79.12225406896323,43.72625083168968,60,34,"[40,45)",TRUE,0.10599813573062421
23,248,12,-79.42405734157656,43.65747983953916,30,60,"[40,45)",FALSE,0.23205783595331012
978,208,3,-79.12027799701318,43.6820937033277,40,35,"[85,90)",FALSE,0.1690231145825237
23,162,24,-79.10806839166908,43.65929425167851,50,2,"[65,70)",FALSE,0.13554216166958213
719,51,15,-79.19535621802788,43.669390473794195,50,43,"[80,85)",FALSE,0.27325429841876026
1961,63,23,-79.52359480828746,43.67608858617022,50,67,"[30,35)",FALSE,0.20431941663846373
488,336,9,-79.55530788342003,43.79823264372535,50,25,"[35,40)",FALSE,0.2898721339181065
2194,338,7,-79.59241453420837,43.71669487021863,60,69,"[45,50)",FALSE,0.16900317068211734
302,392,2,-79.59378979485483,43.75677793473005,50,11,"[90,95)",FALSE,0.19843852175399662
66,403,25,-79.52273297542706,43.74218834610656,40,68,"[10,15)",FALSE,0.10599813573062421
667,12,22,-79.40649694300956,43.799321186216545,60,85,"[85,90)",FALSE,0.2284611279144883
950,12,21,-79.53779895616464,43.773732146760445,50,30,"[80,85)",FALSE,0.17609285484068096
488,362,1,-79.27091925995192,43.62355668055825,50,86,"[75,80)",FALSE,0.23757148133590816
1961,165,15,-79.21657012325014,43.752335850708185,50,20,"[55,60)",FALSE,0.27325429841876026
719,234,24,-79.57006837726804,43.67709285072051,50,74,"[25,30)",FALSE,0.13554216166958213
2132,375,13,-79.62325523792533,43.685452160378915,30,82,"[85,90)",FALSE,0.21606338378041984
23,237,25,-79.5075868703425,43.71330918460153,40,57,"[55,60)",TRUE,0.10599813573062421
950,250,9,-79.08663432681934,43.693312933435664,50,24,"[85,90)",FALSE,0.2898721339181065
66,317,3,-79.30515874102711,43.68931835354306,60,3,"[100,)",TRUE,0.1690231145825237
488,243,21,-79.59168588970789,43.6288335853722,60,57,"[15,20)",FALSE,0.17609285484068096
2622,208,6,-79.51035659773044,43.66725265709683,50,56,"[80,85)",FALSE,0.10214000712148846
1961,386,8,-79.48831077455543,43.72225322248414,60,90,"[35,40)",FALSE,0.13440989600494505
2622,51,14,-79.57367304199143,43.722243995591995,40,36,"[95,100)",FALSE,0.2189563052263111
667,165,13,-79.56286823415431,43.74421524433419,50,92,"[20,25)",FALSE,0.21606338378041984
302,298,1,-79.42061151324306,43.796518260566515,30,99,"[85,90)",TRUE,0.23757148133590816
302,208,2,-79.36096939562121,43.77794832373038,40,88,"[10,15)",FALSE,0.19843852175399662
66,146,15,-79.1545364794205,43.65508228689432,60,9,"[95,100)",TRUE,0.27325429841876026
667,176,5,-79.28766932784347,43.70774458767846,50,70,"[100,)",TRUE,0.2390534340403974
978,338,2,-79.00989779774099,43.716980922222135,40,55,"[70,75)",FALSE,0.19843852175399662
2622,403,11,-79.0441917080665,43.70006924569607,30,13,"[45,50)",FALSE,0.2465580616146326
978,146,4,-79.29368342637318,43.713584522577,60,83,"[55,60)",FALSE,0.29900998231023546
2132,165,22,-79.46069113124395,43.79360108422115,30,37,"[85,90)",FALSE,0.2284611279144883
488,63,19,-79.32779583609663,43.63987962352112,40,92,"[10,15)",TRUE,0.1704713825136423
164,110,13,-79.41064397806768,43.778909029811615,40,2,"[65,70)",FALSE,0.21606338378041984
2194,403,19,-79.42566425990081,43.64720080401749,40,40,"[85,90)",FALSE,0.1704713825136423
164,240,16,-79.40579146713718,43.74717918820679,60,26,"[60,65)",FALSE,0.12078052596189082
488,240,2,-79.15062053133734,43.69218542734161,40,71,"[85,90)",FALSE,0.19843852175399662
2611,51,25,-79.56715982955649,43.70135062830523,60,95,"[90,95)",FALSE,0.10599813573062421
2622,12,10,-79.23555976420175,43.74843141851015,60,76,"[15,20)",TRUE,0.14983852771110834
667,88,14,-79.16016184653854,43.75526835983619,50,51,"[75,80)",FALSE,0.2189563052263111
164,117,16,-79.44383535408416,43.72863938435912,60,9,"[55,60)",FALSE,0.12078052596189082
667,375,25,-79.12799059721874,43.60492622521706,40,67,"[100,)",FALSE,0.10599813573062421
416,21,19,-79.16452660450014,43.7920699883718,50,89,"[85,90)",FALSE,0.1704713825136423
164,88,17,-79.48895750617376,43.638421916076915,50,59,"[20,25)",FALSE,0.18366153482347725
1961,248,12,-79.45350954891182,43.78205781392753,50,99,"[70,75)",TRUE,0.23205783595331012
488,116,22,-79.29017937621101,43.64724275073968,40,82,"[10,15)",FALSE,0.2284611279144883
659,165,25,-79.14567656251602,43.76317241904326,50,27,"[85,90)",TRUE,0.10599813573062421
66,110,3,-79.10872264563804,43.670295745134354,30,86,"[60,65)",FALSE,0.1690231145825237
2622,375,8,-79.24171014251188,43.7952207387425,60,7,"[85,90)",TRUE,0.13440989600494505
144,146,23,-79.32912740112515,43.78934871740639,60,51,"[90,95)",FALSE,0.20431941663846373
978,336,2,-79.17958870427684,43.6209215184208,40,80,"[5,10)",FALSE,0.19843852175399662
416,12,4,-79.25351243750193,43.64933513151482,60,99,"[85,90)",FALSE,0.29900998231023546
66,409,20,-79.54645420383895,43.66556006628089,60,84,"[15,20)",FALSE,0.17796507151797414
144,387,19,-79.51989555308829,43.76170584657229,40,30,"[65,70)",FALSE,0.1704713825136423
488,84,8,-79.11109513873234,43.720112565392625,40,82,"[65,70)",FALSE,0.13440989600494505
66,165,25,-79.31486834152602,43.64358432684094,50,44,"[90,95)",TRUE,0.10599813573062421
488,63,16,-79.01316920076496,43.71004291824065,50,10,"[60,65)",FALSE,0.12078052596189082
164,250,1,-79.57697163701523,43.616423059161754,40,2,"[90,95)",TRUE,0.23757148133590816
488,176,14,-79.20811002537376,43.790021671960126,40,23,"[65,70)",FALSE,0.2189563052263111
667,88,21,-79.10703652462689,43.64261887362227,40,10,"[50,55)",FALSE,0.17609285484068096
667,393,4,-79.43323796638288,43.726173917856066,30,82,"[50,55)",TRUE,0.29900998231023546
719,240,10,-79.52340841123369,43.728415842354295,50,8,"[15,20)",FALSE,0.14983852771110834
2622,162,24,-79.3685331035289,43.79024989488534,60,87,"[85,90)",FALSE,0.13554216166958213
978,386,18,-79.00956969264662,43.65412744753994,30,60,"[70,75)",TRUE,0.2735045649576932
164,423,20,-79.0138593132142,43.77527310480363,30,42,"[25,30)",TRUE,0.17796507151797414
2194,181,23,-79.43646438134601,43.67400048710406,60,18,"[85,90)",TRUE,0.20431941663846373
719,110,4,-79.36683520585066,43.73118442846462,60,3,"[40,45)",FALSE,0.29900998231023546
416,51,23,-79.26606256371598,43.73595100049861,40,48,"[100,)",FALSE,0.20431941663846373
416,63,7,-79.08450706114527,43.625435310648754,50,36,"[85,90)",FALSE,0.16900317068211734
302,165,14,-79.25792374792509,43.75343853388913,60,46,"[10,15)",FALSE,0.2189563052263111
2132,375,12,-79.49983286081115,43.70134269166738,30,76,"[80,85)",FALSE,0.23205783595331012
978,318,7,-79.23324118625605,43.75003743804991,50,34,"[5,10)",TRUE,0.16900317068211734
719,186,3,-79.38040522191442,43.7916997523047,50,19,"[95,100)",FALSE,0.1690231145825237
416,403,24,-79.26353790620342,43.73020374304615,30,95,"[85,90)",FALSE,0.13554216166958213
2622,63,10,-79.16466977887322,43.64840014227666,50,64,"[85,90)",TRUE,0.14983852771110834
978,186,2,-79.48129557669164,43.78911742484197,60,19,"[85,90)",FALSE,0.19843852175399662
2132,338,5,-79.20941306055757,43.77893938557244,50,59,"[15,20)",FALSE,0.2390534340403974
1961,51,14,-79.13390229371143,43.60615224032663,30,54,"[65,70)",TRUE,0.2189563052263111
1961,110,3,-79.1100065644714,43.739561781939116,50,62,"[60,65)",FALSE,0.1690231145825237
302,207,10,-79.53898956364719,43.696454307064414,50,74,"[55,60)",FALSE,0.14983852771110834
2611,423,10,-79.26669783148682,43.75954004838131,30,27,"[35,40)",TRUE,0.14983852771110834
2622,409,12,-79.13404904969502,43.67320584310219,50,36,"[35,40)",FALSE,0.23205783595331012
488,116,4,-79.03552263806341,43.644361212011425,30,68,"[80,85)",FALSE,0.29900998231023546
978,248,20,-79.61005064632046,43.67669655764475,40,98,"[100,)",FALSE,0.17796507151797414
950,165,10,-79.49023068078095,43.77699468708597,50,82,"[65,70)",FALSE,0.14983852771110834
1961,316,23,-79.37552029412473,43.70797281041741,30,48,"[100,)",TRUE,0.20431941663846373
144,176,24,-79.49272612091154,43.692376505350694,40,97,"[35,40)",TRUE,0.13554216166958213
659,359,16,-79.56938217937714,43.63490988048725,50,21,"[80,85)",TRUE,0.12078052596189082
950,336,17,-79.20786513967906,43.659267828520385,60,22,"[85,90)",TRUE,0.18366153482347725
667,11,14,-79.52285364888377,43.616464065574114,50,68,"[70,75)",FALSE,0.2189563052263111
2611,392,10,-79.363259431615,43.6940196277108,40,27,"[20,25)",FALSE,0.14983852771110834
164,359,6,-79.37234204642009,43.64185168012045,30,83,"[85,90)",TRUE,0.10214000712148846
659,234,24,-79.59164090664126,43.64105902169831,50,36,"[90,95)",TRUE,0.13554216166958213
302,21,20,-79.23412907742896,43.75150686353445,40,55,"[40,45)",FALSE,0.17796507151797414
416,250,19,-79.31216902866727,43.63886262006126,60,10,"[95,100)",FALSE,0.1704713825136423
66,393,4,-79.26854877468432,43.664509530784564,40,4,"[75,80)",FALSE,0.29900998231023546
2622,63,2,-79.17780974908965,43.62231312277727,60,49,"[100,)",TRUE,0.19843852175399662
719,338,17,-79.22428876085905,43.61548596411012,50,49,"[85,90)",TRUE,0.18366153482347725
144,317,19,-79.16047407320002,43.64426181940362,60,52,"[85,90)",TRUE,0.1704713825136423
2132,208,24,-79.61359519746621,43.73864965639077,50,30,"[85,90)",FALSE,0.13554216166958213
2194,88,14,-79.10456058812561,43.64652704806067,60,69,"[100,)",FALSE,0.2189563052263111
1961,387,16,-79.1521858939901,43.7296002486255,30,43,"[20,25)",FALSE,0.12078052596189082
950,375,4,-79.01922938895878,43.761806212272496,50,66,"[15,20)",TRUE,0.29900998231023546
1961,110,1,-79.43236119869398,43.61640440039337,50,92,"[35,40)",TRUE,0.23757148133590816
416,423,7,-79.26934210035252,43.79769556475803,40,52,"[80,85)",TRUE,0.16900317068211734
978,84,24,-79.38049738202244,43.676020035566765,40,7,"[10,15)",FALSE,0.13554216166958213
144,181,14,-79.14110908927395,43.600581215135755,40,15,"[85,90)",FALSE,0.2189563052263111
416,387,12,-79.12385183591395,43.780460101692,50,89,"[40,45)",FALSE,0.23205783595331012
164,248,8,-79.01497755267192,43.73494473141618,60,20,"[45,50)",FALSE,0.13440989600494505
950,146,2,-79.15842937540728,43.606502619432284,60,2,"[50,55)",FALSE,0.19843852175399662
23,403,5,-79.11364057430765,43.79094497351907,40,40,"[85,90)",FALSE,0.2390534340403974
2194,336,25,-79.1912552697584,43.73870290587656,30,77,"[65,70)",FALSE,0.10599813573062421
2194,186,9,-79.61921678169165,43.7940095373895,40,61,"[85,90)",TRUE,0.2898721339181065
416,243,8,-79.55537271169015,43.61668547703885,60,71,"[85,90)",FALSE,0.13440989600494505
488,403,21,-79.06876402405324,43.74855368640274,40,69,"[15,20)",FALSE,0.17609285484068096
659,409,21,-79.17285250730347,43.798796743387356,50,32,"[55,60)",FALSE,0.17609285484068096
659,248,4,-79.64971510502511,43.60413780990057,40,72,"[90,95)",FALSE,0.29900998231023546
416,116,24,-79.52196680982598,43.71274040443823,30,78,"[85,90)",FALSE,0.13554216166958213
164,375,4,-79.35678975649644,43.76256203162484,40,53,"[75,80)",FALSE,0.29900998231023546
978,146,8,-79.11068582115695,43.72095793718472,50,34,"[10,15)",FALSE,0.13440989600494505
2622,237,6,-79.42255368868355,43.65952334757894,30,55,"[5,10)",FALSE,0.10214000712148846
1961,393,21,-79.23957567260368,43.7104280739557,60,67,"[20,25)",FALSE,0.17609285484068096
950,176,12,-79.26838778003585,43.75703499666415,40,52,"[80,85)",TRUE,0.23205783595331012
667,17,12,-79.41532688386506,43.710979176731776,40,49,"[75,80)",TRUE,0.23205783595331012
950,116,9,-79.26173435812817,43.70557988355868,50,1,"[10,15)",FALSE,0.2898721339181065
66,146,8,-79.20008720391198,43.76924482178874,60,15,"[85,90)",FALSE,0.13440989600494505
950,17,17,-79.08119195221225,43.69444154733792,40,40,"[90,95)",TRUE,0.18366153482347725
164,117,24,-79.02959701890359,43.736711866268884,40,19,"[70,75)",FALSE,0.13554216166958213
978,234,2,-79.16074430031003,43.79319037264213,40,75,"[15,20)",TRUE,0.19843852175399662
488,186,9,-79.20815338834655,43.644054763298485,30,62,"[85,90)",FALSE,0.2898721339181065
659,21,12,-79.34245889639715,43.74611276304349,40,53,"[60,65)",FALSE,0.23205783595331012
667,176,16,-79.45142291104422,43.644423068128525,60,88,"[85,90)",FALSE,0.12078052596189082
659,51,24,-79.58828849529382,43.66351132323034,60,19,"[35,40)",TRUE,0.13554216166958213
488,110,23,-79.48095326229232,43.75815795031376,60,73,"[85,90)",FALSE,0.20431941663846373
950,423,22,-79.3685436048545,43.73793770265765,30,26,"[95,100)",FALSE,0.2284611279144883
144,208,3,-79.05756751052104,43.78178156223148,30,10,"[15,20)",TRUE,0.1690231145825237
66,387,15,-79.44831087833737,43.66599068297073,30,3,"[75,80)",FALSE,0.27325429841876026
164,386,19,-79.33243683344918,43.74154460355639,60,26,"[60,65)",FALSE,0.1704713825136423
659,237,14,-79.6385570854065,43.680061554908754,50,8,"[35,40)",FALSE,0.2189563052263111
1961,165,16,-79.20305218718714,43.790187066234644,60,79,"[20,25)",FALSE,0.12078052596189082
2132,362,6,-79.60385775859469,43.63871659254655,40,68,"[65,70)",TRUE,0.10214000712148846
719,176,21,-79.63876612336608,43.73278876817785,30,96,"[95,100)",TRUE,0.17609285484068096
416,375,15,-79.09292968786322,43.6624753754586,30,68,"[85,90)",FALSE,0.27325429841876026
2194,110,24,-79.5313269650913,43.69846335207112,30,3,"[20,25)",FALSE,0.13554216166958213
164,298,18,-79.55577996029751,43.60010397131555,40,29,"[85,90)",FALSE,0.2735045649576932
302,17,1,-79.029889563506,43.77552063078619,40,42,"[85,90)",FALSE,0.23757148133590816
416,63,17,-79.52286103563384,43.70215778723359,40,50,"[95,100)",FALSE,0.18366153482347725
66,117,13,-79.6046290891245,43.60763622014783,30,29,"[85,90)",TRUE,0.21606338378041984
667,11,7,-79.58207561828895,43.717501560505475,60,9,"[75,80)",TRUE,0.16900317068211734
164,361,24,-79.18802699573571,43.722316126013176,30,64,"[15,20)",TRUE,0.13554216166958213
719,11,7,-79.559226143674465,43.695697251521054,40,16,"[30,35)",TRUE,0.16900317068211734
302,298,23,-79.34574760635151,43.71197151965462,40,53,"[65,70)",FALSE,0.20431941663846373
2194,386,20,-79.1087082361104,43.730725350091234,60,68,"[25,30)",TRUE,0.17796507151797414
667,403,12,-79.23099931858015,43.79006996899843,50,57,"[30,35)",FALSE,0.23205783595331012
2132,248,21,-79.0295756250387,43.60393768744543,50,36,"[45,50)",FALSE,0.17609285484068096
2194,243,24,-79.29139663904208,43.742293583694845,50,93,"[40,45)",FALSE,0.13554216166958213
302,338,16,-79.5747758487123,43.67795464023948,30,11,"[75,80)",FALSE,0.12078052596189082
2611,336,9,-79.45814952668734,43.7733536566142,30,96,"[85,90)",TRUE,0.2898721339181065
2611,316,9,-79.37220391272568,43.7243559227325,40,13,"[85,90)",TRUE,0.2898721339181065
2611,63,14,-79.5711368717486,43.6453419174999,40,18,"[85,90)",FALSE,0.2189563052263111
978,403,24,-79.44062940239674,43.788506996119395,50,63,"[65,70)",TRUE,0.13554216166958213
719,240,21,-79.42514739821199,43.69594998760149,60,52,"[5,10)",FALSE,0.17609285484068096
667,409,25,-79.4640142917633,43.76533731301315,60,93,"[40,45)",FALSE,0.10599813573062421
66,403,16,-79.46229001553729,43.68595362235792,40,33,"[5,10)",FALSE,0.12078052596189082
302,386,18,-79.35422408132581,43.66387879163958,30,90,"[85,90)",FALSE,0.2735045649576932
659,362,22,-79.36695159563097,43.67686764076352,30,18,"[85,90)",TRUE,0.2284611279144883
302,336,3,-79.55690847134684,43.72426160168834,50,31,"[80,85)",TRUE,0.1690231145825237
978,319,18,-79.48734385216376,43.64929738650098,60,54,"[50,55)",FALSE,0.2735045649576932
2622,375,23,-79.42503539622994,43.70984371830709,30,77,"[30,35)",FALSE,0.20431941663846373
2132,110,15,-79.39706819792046,43.79211129010655,30,36,"[50,55)",TRUE,0.27325429841876026
2132,186,2,-79.60020025792765,43.76828108211048,40,57,"[60,65)",FALSE,0.19843852175399662
416,181,25,-79.51345055409475,43.658698479132724,30,87,"[20,25)",FALSE,0.10599813573062421
2622,237,12,-79.49775579595007,43.644968670466916,60,54,"[65,70)",FALSE,0.23205783595331012
719,116,12,-79.10295383067569,43.65010463860817,60,73,"[30,35)",FALSE,0.23205783595331012
488,393,19,-79.37764576293993,43.72314856923185,50,55,"[90,95)",FALSE,0.1704713825136423
23,375,13,-79.36564114766661,43.623029669933025,40,37,"[35,40)",FALSE,0.21606338378041984
667,316,2,-79.42413943894208,43.601885474892335,60,96,"[85,90)",FALSE,0.19843852175399662
416,237,10,-79.13925206100103,43.78622116926126,30,22,"[45,50)",FALSE,0.14983852771110834
1961,117,7,-79.47865335454699,43.74132550954818,50,22,"[75,80)",FALSE,0.16900317068211734
488,393,7,-79.18287675287574,43.74594812723808,60,17,"[65,70)",TRUE,0.16900317068211734
2611,237,5,-79.28999227179447,43.75074041220359,60,33,"[85,90)",TRUE,0.2390534340403974
659,319,11,-79.33480760474923,43.602503423066814,30,94,"[45,50)",FALSE,0.2465580616146326
164,84,22,-79.01228113267571,43.67706165062263,40,82,"[85,90)",TRUE,0.2284611279144883
144,208,9,-79.2964771234314,43.63764405599795,50,57,"[10,15)",FALSE,0.2898721339181065
659,338,19,-79.28152648732066,43.728070901567115,60,76,"[60,65)",FALSE,0.1704713825136423
164,386,25,-79.22523542549462,43.74678676738404,60,8,"[65,70)",TRUE,0.10599813573062421
1961,318,20,-79.15399345681071,43.613295830041174,60,50,"[80,85)",FALSE,0.17796507151797414
2132,319,12,-79.05057144701713,43.79539091824554,60,13,"[90,95)",TRUE,0.23205783595331012
2132,298,12,-79.3984896581038,43.742523413756864,60,10,"[20,25)",FALSE,0.23205783595331012
2611,376,2,-79.46351530377288,43.79762262953445,30,46,"[15,20)",TRUE,0.19843852175399662
950,362,17,-79.11283603329211,43.79090844700113,60,98,"[55,60)",FALSE,0.18366153482347725
416,375,2,-79.52459454858909,43.65147709674202,40,55,"[85,90)",TRUE,0.19843852175399662
2194,336,8,-79.08063961553853,43.79154394911602,40,59,"[50,55)",FALSE,0.13440989600494505
416,146,20,-79.32514019524679,43.61355009428225,50,22,"[25,30)",TRUE,0.17796507151797414
1961,338,22,-79.44831281109946,43.787186215166,60,15,"[85,90)",FALSE,0.2284611279144883
488,116,5,-79.26117135441164,43.791967185959216,60,63,"[40,45)",FALSE,0.2390534340403974
2132,88,23,-79.38713905510959,43.713915911130606,60,74,"[50,55)",TRUE,0.20431941663846373
2611,186,7,-79.26491029683966,43.704067854024466,50,65,"[50,55)",TRUE,0.16900317068211734
2622,146,11,-79.29794322359376,43.68907037172467,60,99,"[35,40)",FALSE,0.2465580616146326
1961,51,5,-79.13213119352004,43.65049523883499,40,61,"[10,15)",TRUE,0.2390534340403974
950,165,17,-79.19643236001721,43.65092362347059,60,68,"[60,65)",FALSE,0.18366153482347725
2194,387,18,-79.27811094301288,43.68311180556193,60,19,"[40,45)",FALSE,0.2735045649576932
2622,21,8,-79.33515527158742,43.72581930393353,30,48,"[35,40)",TRUE,0.13440989600494505
950,393,15,-79.0646509405924,43.6494295084849,40,34,"[10,15)",FALSE,0.27325429841876026
659,181,22,-79.5602215020801,43.64487284659408,50,91,"[70,75)",FALSE,0.2284611279144883
667,336,6,-79.3994079008,43.72224752223119,30,46,"[75,80)",FALSE,0.10214000712148846
978,162,5,-79.18164492403157,43.66702690254897,60,72,"[85,90)",FALSE,0.2390534340403974
302,84,21,-79.26652370492229,43.61120741884224,60,69,"[50,55)",FALSE,0.17609285484068096
2132,110,8,-79.12503840852295,43.69268433093093,30,6,"[30,35)",FALSE,0.13440989600494505
950,319,18,-79.02526882814709,43.71648432421498,40,71,"[100,)",TRUE,0.2735045649576932
659,165,24,-79.48136128576007,43.678027365729214,30,90,"[40,45)",FALSE,0.13554216166958213
950,207,4,-79.10141704296693,43.77166795646772,30,72,"[85,90)",TRUE,0.29900998231023546
667,12,1,-79.05394379785284,43.71040965174325,30,69,"[90,95)",FALSE,0.23757148133590816
978,393,22,-79.18677974883467,43.786091738427054,30,65,"[65,70)",FALSE,0.2284611279144883
66,208,17,-79.36814327581088,43.61652017277665,50,8,"[85,90)",TRUE,0.18366153482347725
719,207,10,-79.23275661369553,43.6588377524633,60,37,"[75,80)",FALSE,0.14983852771110834
2194,116,16,-79.3031449327711,43.63286991729401,50,27,"[45,50)",TRUE,0.12078052596189082
2132,17,8,-79.1605516865151,43.77027918146923,60,42,"[30,35)",TRUE,0.13440989600494505
23,51,15,-79.55140837281942,43.775266053155065,40,32,"[15,20)",FALSE,0.27325429841876026
66,375,20,-79.58235007186886,43.775265637785196,40,60,"[75,80)",FALSE,0.17796507151797414
1961,234,20,-79.49526547746501,43.66707616825588,30,71,"[45,50)",TRUE,0.17796507151797414
2622,165,19,-79.59981279429049,43.74655752410181,40,94,"[85,90)",FALSE,0.1704713825136423
144,317,16,-79.43887273367727,43.609179485868665,40,90,"[85,90)",TRUE,0.12078052596189082
2611,207,1,-79.55980066814227,43.76603402290493,50,69,"[85,90)",FALSE,0.23757148133590816
2132,403,20,-79.55657762488119,43.62791379755363,30,24,"[85,90)",FALSE,0.17796507151797414
164,336,5,-79.14700532745337,43.67464783992618,60,34,"[20,25)",FALSE,0.2390534340403974
1961,319,5,-79.09075217309874,43.69349993965589,50,10,"[10,15)",TRUE,0.2390534340403974
164,248,6,-79.10536641174694,43.72000586716458,40,85,"[20,25)",FALSE,0.10214000712148846
659,319,8,-79.41109948201338,43.77567372010089,40,94,"[75,80)",FALSE,0.13440989600494505
950,359,2,-79.21020696040942,43.634437252487984,30,15,"[35,40)",FALSE,0.19843852175399662
667,11,2,-79.20815935053398,43.648326909122986,60,91,"[65,70)",FALSE,0.19843852175399662
2194,338,4,-79.39866620580433,43.65863320576027,50,59,"[75,80)",FALSE,0.29900998231023546
23,403,2,-79.08169778606388,43.76543935621157,30,8,"[100,)",FALSE,0.19843852175399662
2622,165,6,-79.07575962884584,43.63699092734605,30,70,"[40,45)",FALSE,0.10214000712148846
659,237,4,-79.57616129801609,43.714598569087684,30,69,"[70,75)",FALSE,0.29900998231023546
23,88,1,-79.22659013418016,43.762080260319635,30,39,"[90,95)",FALSE,0.23757148133590816
2132,63,8,-79.53809610800818,43.767723971745,40,6,"[85,90)",FALSE,0.13440989600494505
950,386,2,-79.38336160575273,43.6105572335422,60,91,"[40,45)",TRUE,0.19843852175399662
2132,250,17,-79.63709822247039,43.70666244686581,30,94,"[25,30)",TRUE,0.18366153482347725
416,338,21,-79.36616169947665,43.760686442069705,30,25,"[85,90)",FALSE,0.17609285484068096
2132,117,25,-79.04141164068133,43.780866586463524,30,74,"[5,10)",TRUE,0.10599813573062421
416,12,21,-79.13935619860422,43.79880373617634,60,32,"[85,90)",FALSE,0.17609285484068096
2622,336,4,-79.23891866515623,43.743649473227556,60,85,"[85,90)",FALSE,0.29900998231023546
719,392,22,-79.62428751933622,43.673995731491594,40,71,"[30,35)",TRUE,0.2284611279144883
719,116,6,-79.39805494493339,43.752519049774854,30,7,"[70,75)",FALSE,0.10214000712148846
659,393,16,-79.06539074035827,43.722607493493705,50,39,"[60,65)",FALSE,0.12078052596189082
978,393,3,-79.14895116834668,43.750241682212796,60,51,"[60,65)",TRUE,0.1690231145825237
719,361,20,-79.45554631664417,43.77326522055082,50,74,"[95,100)",FALSE,0.17796507151797414
2132,181,11,-79.10027639551554,43.67636836506426,30,51,"[85,90)",FALSE,0.2465580616146326
2194,387,3,-79.47877167966217,43.74049240737222,50,60,"[5,10)",TRUE,0.1690231145825237
488,319,4,-79.59564604100306,43.790872969804326,50,35,"[20,25)",FALSE,0.29900998231023546
2611,392,4,-79.04186485636747,43.67866915962659,40,37,"[60,65)",FALSE,0.29900998231023546
719,387,5,-79.57202323907987,43.751044827234,40,40,"[15,20)",FALSE,0.2390534340403974
659,11,3,-79.61260390965036,43.611434458196165,40,32,"[15,20)",TRUE,0.1690231145825237
1961,88,11,-79.0072083203122,43.60418408792466,60,28,"[20,25)",FALSE,0.2465580616146326
2611,176,9,-79.03445016667247,43.73807406728156,40,78,"[50,55)",FALSE,0.2898721339181065
164,298,23,-79.12416061656549,43.748825273988764,50,77,"[45,50)",FALSE,0.20431941663846373
667,423,3,-79.41926392888418,43.740765248332174,30,41,"[50,55)",FALSE,0.1690231145825237
23,387,13,-79.1151010190486,43.616200122796,50,99,"[90,95)",FALSE,0.21606338378041984
950,298,12,-79.45709816918243,43.68745965589769,50,8,"[85,90)",FALSE,0.23205783595331012
302,387,4,-79.07463545519859,43.62712281006389,50,64,"[5,10)",FALSE,0.29900998231023546
659,237,15,-79.64870504788124,43.739461082220075,30,57,"[50,55)",FALSE,0.27325429841876026
2194,240,24,-79.22617562080268,43.76257175998762,30,40,"[60,65)",FALSE,0.13554216166958213
667,317,17,-79.6351445444394,43.66880481150001,50,6,"[20,25)",FALSE,0.18366153482347725
23,409,15,-79.176995644602,43.66281641530804,60,98,"[85,90)",FALSE,0.27325429841876026
164,234,6,-79.28844375705812,43.78091934421099,60,62,"[50,55)",FALSE,0.10214000712148846
488,207,6,-79.63438555764733,43.63782144989818,60,53,"[50,55)",TRUE,0.10214000712148846
2611,392,17,-79.51734145723749,43.72213058550842,40,52,"[20,25)",FALSE,0.18366153482347725
416,17,2,-79.39908551151166,43.61328217750415,50,67,"[75,80)",TRUE,0.19843852175399662
